file,Time,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
013_MSL_id_12_Sensor_tr_554_1st_1200.csv,0.3045659065246582,0.5999852189763138,0.9826642335766423,0.5644646462393743,0.9908136989989607,0.6296246365279369,1.0,0.9999999999999996,0.5227272727272727,0.9980453649086528
014_MSL_id_13_Sensor_tr_1525_1st_4575.csv,0.6257026195526123,0.14073220976680936,0.8285706018356469,0.13447164099632494,0.8450321105489397,0.20323138471847235,1.0,0.9999999999999996,0.49836330200644513,0.9929611716346316
015_MSL_id_14_Sensor_tr_575_1st_1250.csv,0.30163097381591797,0.11028751548139462,0.4084221426414118,0.111607870296695,0.41320801437525145,0.2311807511164753,0.9275808936825886,0.23112480739599364,0.22714130687945155,0.7179728346081891
016_MSL_id_15_Sensor_tr_500_1st_780.csv,0.27034974098205566,0.4108967841108948,0.8490399970963995,0.4305636284823067,0.8591922918693587,0.46934099453458067,1.0,0.9999999999999996,0.5401477294626504,0.9677988312681118
017_MSL_id_16_Sensor_tr_512_1st_1850.csv,0.2834033966064453,0.8908420121668628,0.9935908053048138,0.9768400932701597,0.9986910387332729,0.9389870503822026,1.0,0.9999999999999996,0.9389235341404594,0.995402361616058
018_Daphnet_id_1_HumanActivity_tr_9693_1st_20732.csv,2.664914608001709,0.3343891029438021,0.9189717088279274,0.3528277819311118,0.9242598232647584,0.42694389486292567,0.9894872344990345,0.744615384615384,0.3117349819147108,0.9394939192409141
019_MITDB_id_1_Medical_tr_37500_1st_103211.csv,9.22717809677124,0.18865815818514398,0.651477999731634,0.18866862805173296,0.6525268878320842,0.286384214322793,0.9993019384631907,0.5206349206349202,0.2858020048201649,0.8684420781077868
020_MITDB_id_2_Medical_tr_50000_1st_52315.csv,13.040971040725708,0.02872861376600418,0.6700790642876845,0.004060819310763925,0.6876891995100675,0.05180240906075851,0.6821900566393958,0.6666666666666662,0.19333333333333333,0.6756436358532905
021_MITDB_id_3_Medical_tr_50000_1st_57595.csv,12.124820947647095,0.016899955136591704,0.4420672211448584,0.019159924592398177,0.5108616032628434,0.03463002671498309,0.8784806051826815,0.19354838709677394,0.07616986809492689,0.6876768149064946
022_MITDB_id_4_Medical_tr_50000_1st_54253.csv,10.709164381027222,0.04513031291299257,0.4741199363422636,0.04855837096455896,0.5080116358596529,0.0848611434661844,0.6988349901728999,0.18696883852691185,0.09086540519881725,0.7989310894217101
024_MITDB_id_6_Medical_tr_50000_1st_58118.csv,9.392101764678955,0.1298912888207013,0.7153675458146802,0.015201058691733585,0.7305992584030659,0.21446173297013083,1.0,0.9999999999999996,0.3954545454545455,0.9996691150556172
025_MITDB_id_7_Medical_tr_37500_1st_88864.csv,9.481311082839966,0.20462168743085207,0.8259962109598398,0.1824613090697456,0.8528266802190017,0.29457704622526837,1.0,0.9999999999999996,0.356966731650866,0.9723093678159287
026_MITDB_id_8_Medical_tr_30495_1st_30595.csv,10.136905193328857,0.11773637217582031,0.601230515027044,0.11038142843019007,0.6038856660798638,0.20097838265771725,0.9597885669537979,0.7874733961690478,0.27429712869730566,0.892339995281811
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,6.510700464248657,0.0086958629737238,0.6665750807230876,0.009786273463689018,0.7119810828823029,0.028748884423601972,0.6433878157503714,0.029433406916850598,0.026139772687478354,0.7875121599847629
029_MITDB_id_11_Medical_tr_50000_1st_518037.csv,12.191969156265259,0.38750604206766,0.8805110500865619,0.12905381988881331,0.8947194386755482,0.5086237322993751,1.0,0.9999999999999996,0.459891336190364,0.9916767058639158
030_MITDB_id_12_Medical_tr_50000_1st_84572.csv,12.308276176452637,0.05470009522253939,0.5993816504537532,0.06124646897430089,0.6332094734378688,0.10501596579431453,0.8593264466280339,0.11489099859353012,0.10992564931875766,0.6980629344020224
031_MITDB_id_13_Medical_tr_50000_1st_79433.csv,10.914661884307861,0.025584983626975984,0.513838010788037,0.029928849580281063,0.5965917830156925,0.04569923571221224,0.6516904246585565,0.11147540983606506,0.03826423260929074,0.6716043778146583
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,9.987979650497437,0.005590061473785371,0.18315414929946272,0.006341079226895244,0.19003678836207252,0.021861065086326393,0.01833044339856329,0.018330443398563268,0.0051063359969085965,0.7506064740404894
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,10.435163497924805,0.005028670729800078,0.10037576719422381,0.005397154995029762,0.11247341729111263,0.01928287970538048,0.01830099035408007,0.01830099035408005,0.005132273441526955,0.6690790231415459
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,10.847744464874268,0.008645070872370765,0.4560327680023073,0.009727807931671753,0.46229335294926815,0.032954631148158574,0.12976245311574652,0.01900762186817484,0.005319539675477588,0.7181346986775616
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,9.480436563491821,0.009240819028319587,0.28116339016705305,0.01016135870015056,0.2900912602570126,0.03559001361754467,0.026766906907795752,0.02676690690779572,0.004949903437655938,0.7757395112607036
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,11.47371530532837,0.007258847483834955,0.2387892724138354,0.008074138244478026,0.25582481796560647,0.02761905752510826,0.586033117350612,0.0225723367757053,0.01843012773333457,0.7925659918616271
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,10.832411289215088,0.005780935707525875,0.21329706046936991,0.006320806388654475,0.22297417095744118,0.02210093031370622,0.09615816670411144,0.018487511517541317,0.005203496883757895,0.8452637028187544
038_GHL_id_7_Sensor_tr_50000_1st_100001.csv,10.24918246269226,0.006361317172217717,0.363671929561974,0.007187215892588596,0.3732326298425115,0.024121351585989676,0.42605633802816906,0.016807555963211762,0.022656999348891694,0.6882968457277704
039_GHL_id_8_Sensor_tr_50000_1st_63030.csv,11.331647872924805,0.003567452410301336,0.1929680081391357,0.004065835570002416,0.2011551867446326,0.01400129947115284,0.051029993228040284,0.011612184840531283,0.006533425069781231,0.6680541761850987
041_GHL_id_10_Sensor_tr_50000_1st_57001.csv,10.65792989730835,0.005287830631951073,0.1542834297658975,0.005593042701987294,0.16323126185793702,0.02013067855595597,0.01837952986054346,0.01837952986054344,0.005320529643667925,0.748457267124437
042_GHL_id_11_Sensor_tr_50000_1st_150001.csv,9.981377601623535,0.01257832118018772,0.707205345967717,0.01564542816485407,0.709775502805363,0.047132967622103165,0.42130097741826766,0.015341410893790978,0.014160000850906008,0.8189269124933348
043_GHL_id_12_Sensor_tr_39938_1st_40038.csv,10.565747499465942,0.0028204911110735653,0.07827112559778035,0.0030982677721766486,0.08484629130957573,0.011042474002466135,0.010455058666706457,0.010455058666706447,0.005566663577018313,0.7971170174595283
044_GHL_id_13_Sensor_tr_50000_1st_145001.csv,9.909056663513184,0.01246673390239272,0.6433742780588473,0.013879792616253446,0.6471343161046904,0.04633981876398136,0.13450207317960283,0.018320625814346347,0.005469791162840919,0.6667144015504195
045_GHL_id_14_Sensor_tr_50000_1st_85076.csv,9.860875129699707,0.00823855745270468,0.4809854578918402,0.008911065781243323,0.48969419030630346,0.031152122112355973,0.23632239124633037,0.01755455442060552,0.005488009891432848,0.7042377551196362
046_GHL_id_15_Sensor_tr_50000_1st_156462.csv,10.303435564041138,0.05776451569282721,0.9530197329053607,0.07325832111649005,0.9546892149207459,0.18756926381104658,0.9991935483870967,0.4999999999999996,0.25050382910116886,0.8522170684109212
047_GHL_id_16_Sensor_tr_50000_1st_77001.csv,9.813313722610474,0.008497956976298302,0.22367275083148763,0.009051260015526672,0.23568233949430614,0.03232789388123245,0.02691290793575628,0.02691290793575625,0.005105755391644005,0.7809315517478429
048_GHL_id_17_Sensor_tr_50000_1st_154001.csv,9.972957611083984,0.028549659833657676,0.6997187099318881,0.031429237516583504,0.7032272668569602,0.10148032934999339,0.24586758197091502,0.03519940270061839,0.0054654936371922045,0.8251861549734164
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,11.062595844268799,0.017731809052203704,0.8270559721890646,0.019548130441321327,0.8322955967797948,0.05285281627564548,1.0,0.9999999999999996,0.3343169076423724,0.9967696140778186
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,10.015826940536499,0.003769692960017417,0.223832534056224,0.004171775255542392,0.2311935789820308,0.014741503473804473,0.011839495802496137,0.011839495802496124,0.006641479973790969,0.7840885827675643
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,11.000908851623535,0.0038563415758886854,0.3806987059224882,0.004145454603510856,0.38355342020081545,0.014812633761419903,0.009663085718835056,0.009663085718835044,0.005773352795854602,0.801163137903636
